,dwt_type,random_seed,num_estimators,accuracy,recall,precision,f1_score,matthews_corr_coef
521,db4,321,45,0.9931153184165232,0.912621359223301,0.9690721649484536,0.94,0.9368261491425548
522,db4,341,45,0.9856569133677567,0.8461538461538461,0.9339622641509434,0.8878923766816144,0.8814750576319524
523,db4,361,45,0.9896729776247849,0.8804347826086957,0.9204545454545454,0.8999999999999999,0.8948038623461988
524,db4,381,45,0.9873780837636259,0.8962264150943396,0.8962264150943396,0.8962264150943396,0.8895068060534111
525,db4,401,45,0.9925415949512335,0.9090909090909091,0.970873786407767,0.9389671361502346,0.9355730309110647
526,db4,421,45,0.9925415949512335,0.9368421052631579,0.9270833333333334,0.9319371727748692,0.9280061518111197
527,db4,441,45,0.9908204245553643,0.8990825688073395,0.9514563106796117,0.9245283018867926,0.9200632822021877
528,db4,461,45,0.9925415949512335,0.9357798165137615,0.9444444444444444,0.9400921658986177,0.9361268081198415
529,db4,481,45,0.9902467010900746,0.9259259259259259,0.9174311926605505,0.9216589861751153,0.9164698029690364
530,db4,501,45,0.9868043602983362,0.8796296296296297,0.9047619047619048,0.892018779342723,0.8850926623970985
531,db4,521,45,0.9890992541594952,0.8761904761904762,0.9387755102040817,0.9064039408866995,0.9012280894994454
532,db4,541,45,0.9896729776247849,0.9009009009009009,0.9345794392523364,0.9174311926605505,0.9120999305554898
533,db4,561,45,0.9885255306942053,0.8828828828828829,0.9333333333333333,0.9074074074074073,0.9016916271306373
534,db4,581,45,0.9873780837636259,0.8829787234042553,0.8829787234042553,0.8829787234042553,0.8763080138833336
535,db4,601,45,0.9885255306942053,0.8144329896907216,0.9753086419753086,0.8876404494382022,0.8856246686094159
536,db4,621,45,0.9908204245553643,0.9019607843137255,0.9387755102040817,0.92,0.915338968031227
537,db4,641,45,0.9862306368330465,0.8653846153846154,0.9,0.8823529411764707,0.8752331397878996
538,db4,661,45,0.9913941480206541,0.9333333333333333,0.9245283018867925,0.9289099526066351,0.9243416711712696
539,db4,681,45,0.9879518072289156,0.8823529411764706,0.9090909090909091,0.8955223880597014,0.8892427476323927
540,db4,701,45,0.9896729776247849,0.8602150537634409,0.9411764705882353,0.898876404494382,0.894450182029322
541,db4,721,45,0.9885255306942053,0.8709677419354839,0.9101123595505618,0.8901098901098902,0.8842974754400592
542,db4,741,45,0.9868043602983362,0.8584070796460177,0.9326923076923077,0.8940092165898617,0.8878549222831429
543,db4,761,45,0.9913941480206541,0.9120879120879121,0.9222222222222223,0.9171270718232044,0.912604135668063
544,db4,781,45,0.9942627653471027,0.9393939393939394,0.9587628865979382,0.9489795918367346,0.9459957074042946
545,db4,801,45,0.9890992541594952,0.8888888888888888,0.9166666666666666,0.9025641025641026,0.8969113278913091
546,db4,821,45,0.9931153184165232,0.9339622641509434,0.9519230769230769,0.942857142857143,0.9392427255187055
547,db4,841,45,0.9902467010900746,0.9174311926605505,0.9259259259259259,0.9216589861751153,0.9164698029690364
548,db4,861,45,0.9879518072289156,0.8727272727272727,0.9320388349514563,0.9014084507042254,0.8955483934224966
549,db4,881,45,0.9890992541594952,0.8679245283018868,0.9484536082474226,0.9064039408866995,0.9016280270391195
550,db4,901,45,0.9913941480206541,0.9213483146067416,0.9111111111111111,0.9162011173184358,0.911681242143714
551,db4,921,45,0.9919678714859438,0.9029126213592233,0.9587628865979382,0.9299999999999999,0.9262127116091265
552,db4,941,45,0.9890992541594952,0.9038461538461539,0.912621359223301,0.9082125603864736,0.9024301565290203
553,db4,961,45,0.9913941480206541,0.9032258064516129,0.9333333333333333,0.9180327868852459,0.9136295021203087
554,db4,981,45,0.9873780837636259,0.8571428571428571,0.9411764705882353,0.897196261682243,0.891593491802613
555,db4,1001,45,0.9919678714859438,0.89,0.967391304347826,0.9270833333333334,0.9237393029180068
556,db4,1021,45,0.9931153184165232,0.9152542372881356,0.9818181818181818,0.9473684210526316,0.9443556825747925
557,db4,1041,45,0.9879518072289156,0.8846153846153846,0.9108910891089109,0.8975609756097561,0.8912696827783869
558,db4,1061,45,0.9890992541594952,0.9038461538461539,0.912621359223301,0.9082125603864736,0.9024301565290203
559,db4,1081,45,0.9879518072289156,0.868421052631579,0.9428571428571428,0.904109589041096,0.8985573869993245
560,db4,1101,45,0.985083189902467,0.8020833333333334,0.9166666666666666,0.8555555555555556,0.8498292493747344
561,db4,1121,45,0.9873780837636259,0.8378378378378378,0.9587628865979382,0.8942307692307693,0.889832825385902
562,db4,1141,45,0.9902467010900746,0.9174311926605505,0.9259259259259259,0.9216589861751153,0.9164698029690364
563,db4,1161,45,0.9890992541594952,0.8775510204081632,0.9247311827956989,0.900523560209424,0.8951047566023437
564,db4,1181,45,0.9896729776247849,0.8918918918918919,0.9428571428571428,0.9166666666666667,0.911566334222845
565,db4,1201,45,0.9919678714859438,0.9099099099099099,0.9619047619047619,0.9351851851851852,0.9313157484072607
566,db4,1221,45,0.9885255306942053,0.9279279279279279,0.8956521739130435,0.911504424778761,0.9055336979512729
567,db4,1241,45,0.9896729776247849,0.9099099099099099,0.926605504587156,0.9181818181818182,0.9127139436948996
568,db4,1261,45,0.9919678714859438,0.954954954954955,0.9217391304347826,0.9380530973451328,0.9339273303094989
569,db4,1281,45,0.9868043602983362,0.8679245283018868,0.9108910891089109,0.8888888888888888,0.8821697987737764
570,db4,1301,45,0.9862306368330465,0.859375,0.9482758620689655,0.9016393442622951,0.8955083112624947
571,db4,1321,45,0.9919678714859438,0.9166666666666666,0.9519230769230769,0.9339622641509433,0.9298754269096943
572,db4,1341,45,0.9948364888123924,0.9326923076923077,0.9797979797979798,0.9556650246305419,0.9532514423614554
573,db4,1361,45,0.9896729776247849,0.9038461538461539,0.9215686274509803,0.9126213592233009,0.9071823992742649
574,db4,1381,45,0.9919678714859438,0.9038461538461539,0.9591836734693877,0.9306930693069307,0.9268947646809255
575,db4,1401,45,0.9931153184165232,0.9272727272727272,0.9622641509433962,0.9444444444444444,0.9409594342088826
576,db4,1421,45,0.9902467010900746,0.9354838709677419,0.8877551020408163,0.9109947643979057,0.9061867516497772
577,db4,1441,45,0.9925415949512335,0.908256880733945,0.9705882352941176,0.9383886255924171,0.9350068816236788
578,db4,1461,45,0.9879518072289156,0.8632478632478633,0.9528301886792453,0.9058295964125562,0.9006616084789756
579,db4,1481,45,0.9919678714859438,0.9270833333333334,0.9270833333333334,0.9270833333333334,0.922833181542198
580,db4,1501,45,0.9908204245553643,0.9,0.9375,0.9183673469387755,0.913719911441584
581,db4,1521,45,0.9885255306942053,0.8666666666666667,0.9381443298969072,0.900990099009901,0.8957018160412308
582,db4,1541,45,0.9902467010900746,0.9017857142857143,0.9439252336448598,0.9223744292237444,0.917446038356707
583,db4,1561,45,0.993689041881813,0.9270833333333334,0.956989247311828,0.9417989417989417,0.9385956553285351
584,db4,1581,45,0.9868043602983362,0.8137254901960784,0.9540229885057471,0.8783068783068784,0.8744593193059794
585,db4,1601,45,0.9902467010900746,0.9029126213592233,0.93,0.916256157635468,0.9111913587844164
586,db4,1621,45,0.9913941480206541,0.875,0.9506172839506173,0.9112426035502958,0.9075887505213186
587,db4,1641,45,0.9896729776247849,0.9099099099099099,0.926605504587156,0.9181818181818182,0.9127139436948996
588,db4,1661,45,0.9913941480206541,0.9148936170212766,0.9247311827956989,0.9197860962566845,0.9152540136468372
589,db4,1681,45,0.9879518072289156,0.8938053097345132,0.9181818181818182,0.9058295964125559,0.8994879486247627
590,db4,1701,45,0.9919678714859438,0.9247311827956989,0.9247311827956989,0.9247311827956989,0.9204887585532747
591,db4,1721,45,0.9885255306942053,0.9213483146067416,0.8631578947368421,0.891304347826087,0.8857791885447917
592,db4,1741,45,0.9902467010900746,0.9230769230769231,0.9310344827586207,0.927038626609442,0.9218225342298078
593,db4,1761,45,0.9896729776247849,0.9026548672566371,0.9357798165137615,0.918918918918919,0.9135752875230749
594,db4,1781,45,0.9896729776247849,0.883495145631068,0.9381443298969072,0.9099999999999999,0.90498583654227
595,db4,1801,45,0.9890992541594952,0.8807339449541285,0.9411764705882353,0.909952606635071,0.9047220620694806
596,db4,1821,45,0.9902467010900746,0.956989247311828,0.8725490196078431,0.9128205128205128,0.9087529411147203
597,db4,1841,45,0.9919678714859438,0.8850574712643678,0.9506172839506173,0.9166666666666666,0.913095849494088
598,db4,1861,45,0.9919678714859438,0.8846153846153846,0.9787234042553191,0.9292929292929293,0.9263751396578273
599,db4,1881,45,0.9931153184165232,0.9532710280373832,0.9357798165137615,0.9444444444444445,0.9408208897709622
600,db4,1901,45,0.9885255306942053,0.8532110091743119,0.9587628865979382,0.9029126213592232,0.8985600401645473
601,db4,1921,45,0.9902467010900746,0.9210526315789473,0.9292035398230089,0.9251101321585904,0.9199041292924666
602,db4,1941,45,0.993689041881813,0.9454545454545454,0.9541284403669725,0.949771689497717,0.9464159947106782
603,db4,1961,45,0.9908204245553643,0.8859649122807017,0.9711538461538461,0.926605504587156,0.9228256416148845
604,db4,1981,45,0.9879518072289156,0.8703703703703703,0.9306930693069307,0.8995215311004785,0.8936882092236366
605,db4,2001,45,0.9873780837636259,0.85,0.9622641509433962,0.9026548672566371,0.8979051696467453
606,db4,1,50,0.9890992541594952,0.8888888888888888,0.898876404494382,0.8938547486033519,0.8881249492643448
607,db4,21,50,0.9919678714859438,0.9032258064516129,0.9438202247191011,0.9230769230769231,0.9190889182573593
608,db4,41,50,0.9896729776247849,0.868421052631579,0.9705882352941176,0.9166666666666667,0.9127817922498679
609,db4,61,50,0.9919678714859438,0.9183673469387755,0.9375,0.9278350515463918,0.9236378353062162
610,db4,81,50,0.9908204245553643,0.8932038834951457,0.9484536082474226,0.92,0.9155992740756983
611,db4,101,50,0.9885255306942053,0.8627450980392157,0.9361702127659575,0.8979591836734694,0.8927259812201351
612,db4,121,50,0.9913941480206541,0.9024390243902439,0.9736842105263158,0.9367088607594938,0.9328737055211688
613,db4,141,50,0.9942627653471027,0.9739130434782609,0.9411764705882353,0.9572649572649573,0.9543511176661217
614,db4,161,50,0.9890992541594952,0.865979381443299,0.9333333333333333,0.8983957219251337,0.8933439528227805
615,db4,181,50,0.9845094664371773,0.8189655172413793,0.9405940594059405,0.8755760368663594,0.8697232837761806
616,db4,201,50,0.9885255306942053,0.91,0.8921568627450981,0.900990099009901,0.8949500276956611
617,db4,221,50,0.9885255306942053,0.875,0.9545454545454546,0.9130434782608695,0.9078973146672729
618,db4,241,50,0.9913941480206541,0.9259259259259259,0.9345794392523364,0.9302325581395349,0.9256582823262075
619,db4,261,50,0.9896729776247849,0.8623853211009175,0.9690721649484536,0.912621359223301,0.9088961550887636
620,db4,281,50,0.9908204245553643,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9081979301082348
621,db4,301,50,0.9896729776247849,0.9009009009009009,0.9345794392523364,0.9174311926605505,0.9120999305554898
622,db4,321,50,0.9931153184165232,0.912621359223301,0.9690721649484536,0.94,0.9368261491425548
623,db4,341,50,0.985083189902467,0.8461538461538461,0.9252336448598131,0.8839285714285714,0.8769733083518423
624,db4,361,50,0.9902467010900746,0.9021739130434783,0.9120879120879121,0.907103825136612,0.901972151456803
625,db4,381,50,0.9879518072289156,0.9150943396226415,0.8899082568807339,0.9023255813953488,0.896005930977027
626,db4,401,50,0.9925415949512335,0.9181818181818182,0.9619047619047619,0.9395348837209303,0.9358503090001119
627,db4,421,50,0.9925415949512335,0.9473684210526315,0.9183673469387755,0.9326424870466321,0.9288214818497434
628,db4,441,50,0.9908204245553643,0.8807339449541285,0.9696969696969697,0.9230769230769231,0.9194100092446111
629,db4,461,50,0.993689041881813,0.944954128440367,0.9537037037037037,0.9493087557603688,0.9459553106952441
630,db4,481,50,0.9913941480206541,0.9351851851851852,0.926605504587156,0.9308755760368663,0.9262983055444389
631,db4,501,50,0.9862306368330465,0.8703703703703703,0.9038461538461539,0.8867924528301887,0.8796422680966276
632,db4,521,50,0.9902467010900746,0.8952380952380953,0.94,0.9170731707317075,0.9122014187873536
633,db4,541,50,0.9896729776247849,0.9099099099099099,0.926605504587156,0.9181818181818182,0.9127139436948996
634,db4,561,50,0.9868043602983362,0.9009009009009009,0.8928571428571429,0.8968609865470852,0.8898226212205935
635,db4,581,50,0.9885255306942053,0.8829787234042553,0.9021739130434783,0.8924731182795699,0.8864704402665684
636,db4,601,50,0.9873780837636259,0.8041237113402062,0.9629629629629629,0.8764044943820225,0.8737358531643589
637,db4,621,50,0.9902467010900746,0.9019607843137255,0.9292929292929293,0.9154228855721392,0.910363262568801
638,db4,641,50,0.9862306368330465,0.8557692307692307,0.9081632653061225,0.8811881188118811,0.874321462538431
639,db4,661,50,0.9908204245553643,0.9238095238095239,0.9238095238095239,0.9238095238095239,0.9189255189255189
640,db4,681,50,0.9890992541594952,0.8921568627450981,0.9191919191919192,0.9054726368159205,0.8998030051005969
641,db4,701,50,0.9896729776247849,0.8709677419354839,0.9310344827586207,0.9,0.895114747497419
642,db4,721,50,0.9873780837636259,0.8279569892473119,0.927710843373494,0.8749999999999999,0.869934436468442
643,db4,741,50,0.9862306368330465,0.8495575221238938,0.9320388349514563,0.888888888888889,0.8826415520289743
644,db4,761,50,0.9896729776247849,0.8791208791208791,0.9195402298850575,0.898876404494382,0.8936885551230517
645,db4,781,50,0.993689041881813,0.9393939393939394,0.9489795918367347,0.9441624365482234,0.9408316631840504
646,db4,801,50,0.9913941480206541,0.898989898989899,0.9468085106382979,0.9222797927461138,0.9180732080745515
647,db4,821,50,0.9925415949512335,0.9433962264150944,0.9345794392523364,0.9389671361502347,0.9350070274999731
648,db4,841,50,0.9890992541594952,0.8899082568807339,0.9326923076923077,0.9107981220657276,0.9052794222694478
649,db4,861,50,0.9873780837636259,0.8727272727272727,0.9230769230769231,0.897196261682243,0.8908756810752517
650,db4,881,50,0.9896729776247849,0.8867924528301887,0.94,0.912621359223301,0.9075733972490612
651,db4,901,50,0.9919678714859438,0.9101123595505618,0.9310344827586207,0.9204545454545454,0.9162911349739444
652,db4,921,50,0.9896729776247849,0.883495145631068,0.9381443298969072,0.9099999999999999,0.90498583654227
653,db4,941,50,0.9896729776247849,0.9134615384615384,0.9134615384615384,0.9134615384615384,0.9079703853193786
654,db4,961,50,0.9919678714859438,0.9032258064516129,0.9438202247191011,0.9230769230769231,0.9190889182573593
655,db4,981,50,0.9856569133677567,0.8660714285714286,0.9065420560747663,0.8858447488584474,0.8784574197535036
656,db4,1001,50,0.9925415949512335,0.91,0.9578947368421052,0.9333333333333333,0.9297288762147375
657,db4,1021,50,0.9942627653471027,0.923728813559322,0.990909090909091,0.956140350877193,0.9537472972516677
658,db4,1041,50,0.9868043602983362,0.8942307692307693,0.8857142857142857,0.8899521531100478,0.882945146514765
659,db4,1061,50,0.9896729776247849,0.9134615384615384,0.9134615384615384,0.9134615384615384,0.9079703853193786
660,db4,1081,50,0.9908204245553643,0.9122807017543859,0.9454545454545454,0.9285714285714285,0.9238363610075708
661,db4,1101,50,0.985083189902467,0.8020833333333334,0.9166666666666666,0.8555555555555556,0.8498292493747344
662,db4,1121,50,0.9868043602983362,0.8288288288288288,0.9583333333333334,0.8888888888888888,0.8845406937287478
663,db4,1141,50,0.9896729776247849,0.908256880733945,0.9252336448598131,0.9166666666666666,0.9112069745839481
664,db4,1161,50,0.9885255306942053,0.8571428571428571,0.9333333333333333,0.8936170212765957,0.8884633409202916
665,db4,1181,50,0.9890992541594952,0.8918918918918919,0.9339622641509434,0.9124423963133641,0.9069072991053607
666,db4,1201,50,0.9908204245553643,0.8918918918918919,0.9611650485436893,0.9252336448598131,0.9210816536268107
667,db4,1221,50,0.9896729776247849,0.9279279279279279,0.911504424778761,0.9196428571428571,0.9141668553283165
668,db4,1241,50,0.9879518072289156,0.8828828828828829,0.9245283018867925,0.903225806451613,0.8970762798173368
669,db4,1261,50,0.9908204245553643,0.954954954954955,0.905982905982906,0.9298245614035088,0.925284050009181
670,db4,1281,50,0.9868043602983362,0.8679245283018868,0.9108910891089109,0.8888888888888888,0.8821697987737764
671,db4,1301,50,0.985083189902467,0.859375,0.9322033898305084,0.8943089430894309,0.8871472266785804
672,db4,1321,50,0.9919678714859438,0.8888888888888888,0.9795918367346939,0.9320388349514563,0.9290181103404331
673,db4,1341,50,0.9948364888123924,0.9519230769230769,0.9611650485436893,0.9565217391304348,0.9537896472503055
674,db4,1361,50,0.9908204245553643,0.9038461538461539,0.94,0.9215686274509804,0.9168944045561199
675,db4,1381,50,0.9913941480206541,0.8942307692307693,0.9587628865979382,0.9253731343283582,0.921442176482526
676,db4,1401,50,0.9913941480206541,0.9363636363636364,0.9279279279279279,0.9321266968325792,0.9275434410987552
677,db4,1421,50,0.9902467010900746,0.956989247311828,0.8725490196078431,0.9128205128205128,0.9087529411147203
678,db4,1441,50,0.9913941480206541,0.908256880733945,0.9519230769230769,0.9295774647887324,0.9252864217688062
679,db4,1461,50,0.9885255306942053,0.8717948717948718,0.9532710280373832,0.9107142857142857,0.9056270870129839
680,db4,1481,50,0.9919678714859438,0.9270833333333334,0.9270833333333334,0.9270833333333334,0.922833181542198
681,db4,1501,50,0.9890992541594952,0.88,0.9263157894736842,0.9025641025641025,0.897125734344298
682,db4,1521,50,0.9879518072289156,0.8571428571428571,0.9375,0.8955223880597014,0.8901484831630264
683,db4,1541,50,0.9908204245553643,0.9017857142857143,0.9528301886792453,0.926605504587156,0.922110950236987
684,db4,1561,50,0.993689041881813,0.9375,0.9473684210526315,0.9424083769633508,0.9390844886210451
685,db4,1581,50,0.9862306368330465,0.8137254901960784,0.9431818181818182,0.873684210526316,0.8690859574754932
686,db4,1601,50,0.9896729776247849,0.9029126213592233,0.9207920792079208,0.911764705882353,0.906329945669372
687,db4,1621,50,0.9919678714859438,0.8863636363636364,0.9512195121951219,0.9176470588235294,0.9140599496203167
688,db4,1641,50,0.9896729776247849,0.9009009009009009,0.9345794392523364,0.9174311926605505,0.9120999305554898
689,db4,1661,50,0.9931153184165232,0.925531914893617,0.9456521739130435,0.935483870967742,0.931908070555557
690,db4,1681,50,0.9873780837636259,0.9026548672566371,0.9026548672566371,0.9026548672566371,0.8959064009989685
691,db4,1701,50,0.9908204245553643,0.9247311827956989,0.9052631578947369,0.9148936170212766,0.9101003116379983
692,db4,1721,50,0.9896729776247849,0.9325842696629213,0.8736842105263158,0.9021739130434784,0.8972605720820122
693,db4,1741,50,0.9896729776247849,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9175418677263696
694,db4,1761,50,0.9896729776247849,0.9026548672566371,0.9357798165137615,0.918918918918919,0.9135752875230749
695,db4,1781,50,0.9902467010900746,0.8737864077669902,0.9574468085106383,0.9137055837563451,0.9096149992655531
696,db4,1801,50,0.9913941480206541,0.8990825688073395,0.9607843137254902,0.9289099526066351,0.9249119417722794
697,db4,1821,50,0.9896729776247849,0.956989247311828,0.8640776699029126,0.9081632653061223,0.9040287857519177
698,db4,1841,50,0.9919678714859438,0.9310344827586207,0.9101123595505618,0.9204545454545454,0.9162911349739444
699,db4,1861,50,0.9919678714859438,0.8942307692307693,0.96875,0.93,0.9265811892365792
700,db4,1881,50,0.9919678714859438,0.9532710280373832,0.918918918918919,0.9357798165137614,0.9316758548883518
701,db4,1901,50,0.9873780837636259,0.8440366972477065,0.9484536082474226,0.8932038834951457,0.8882239252403309
702,db4,1921,50,0.9908204245553643,0.9210526315789473,0.9375,0.9292035398230089,0.924337362778502
703,db4,1941,50,0.9942627653471027,0.9454545454545454,0.9629629629629629,0.9541284403669724,0.951114285123036
704,db4,1961,50,0.9862306368330465,0.8245614035087719,0.9591836734693877,0.8867924528301887,0.8823578398121583
705,db4,1981,50,0.9868043602983362,0.8518518518518519,0.9292929292929293,0.8888888888888888,0.8828320435925828
706,db4,2001,50,0.9868043602983362,0.8416666666666667,0.9619047619047619,0.8977777777777778,0.8930275230010235
